#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
YP_009362514.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_7]                               -          euVOG_942            -            0.00012   20.0   0.0   0.00016   19.7   0.0   1.1   1   0   0   1   1   1   1 -
YP_009362625.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_5]                               -          euVOG_942            -            0.00012   20.0   0.0   0.00016   19.7   0.0   1.1   1   0   0   1   1   1   1 -
YP_009362877.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_6]                               -          euVOG_942            -            0.00012   20.0   0.0   0.00016   19.7   0.0   1.1   1   0   0   1   1   1   1 -
CAG38836.1_dUTPase_[Sulfolobus_islandicus_rudivirus_1_variant_XX_complete_genome]                            -          euVOG_942            -            0.00016   19.7   0.0   0.00021   19.2   0.0   1.2   1   0   0   1   1   1   1 -
CAC93972.1_dUTPase_[Sulfolobus_virus_SIRV-1_complete_viral_genome]                                           -          euVOG_942            -            0.00018   19.5   0.0   0.00026   18.9   0.0   1.2   1   0   0   1   1   1   1 -
NP_666605.1_dUTPase_[Sulfolobus_islandicus_rod-shaped_virus_1]                                               -          euVOG_942            -            0.00018   19.5   0.0   0.00026   18.9   0.0   1.2   1   0   0   1   1   1   1 -
CAH04216.1_dUTPase_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome]                    -          euVOG_942            -            0.00034   18.6   0.0   0.00043   18.3   0.0   1.1   1   0   0   1   1   1   1 -
YP_077226.1_dUTPase_[Sulfolobus_virus_STSV1]                                                                 -          euVOG_942            -            0.00034   18.6   0.0   0.00043   18.3   0.0   1.1   1   0   0   1   1   1   1 -
AFU92009.1_dUTPase_[Sulfolobus_virus_STSV2_complete_genome.]                                                 -          euVOG_942            -            0.00038   18.4   0.0   0.00048   18.1   0.0   1.1   1   0   0   1   1   1   1 -
YP_007348274.1_dUTPase_[Sulfolobus_virus_STSV2]                                                              -          euVOG_942            -            0.00038   18.4   0.0   0.00048   18.1   0.0   1.1   1   0   0   1   1   1   1 -
YP_009094236.1_hypothetical_protein_[Stygiolobus_rod-shaped_virus]                                           -          euVOG_942            -             0.0085   14.0   0.0     0.011   13.6   0.0   1.1   1   0   0   1   1   1   1 -
YP_008059194.1_trimeric_dUTPase_[Halovirus_HCTV-5]                                                           -          euVOG_942            -             0.0087   14.0   0.0     0.011   13.6   0.0   1.1   1   0   0   1   1   1   1 -
AGC34526.1_dCTP_deaminase_[Halovirus_HVTV-1_complete_genome.]                                                -          euVOG_942            -               0.01   13.7   0.0     0.013   13.4   0.0   1.1   1   0   0   1   1   1   0 -
YP_007379062.1_dCTP_deaminase_[Halovirus_HVTV-1]                                                             -          euVOG_942            -               0.01   13.7   0.0     0.013   13.4   0.0   1.1   1   0   0   1   1   1   0 -
YP_008059283.1_trimeric_dUTPase_[Halovirus_HGTV-1]                                                           -          euVOG_942            -              0.026   12.4   0.0     0.031   12.1   0.0   1.1   1   0   0   1   1   1   0 -
YP_009216765.1_hypothetical_protein_[Sulfolobales_Virus_YNP2] -          euVOG_3424           -               0.89    6.0   4.2       1.1    5.7   4.2   1.1   1   0   0   1   1   1   0 -
YP_008059272.1_hypothetical_protein_HGTV1_72_[Halovirus_HGTV-1] -          euVOG_6914           -              0.093   11.0   0.6      0.12   10.6   0.3   1.3   1   1   0   1   1   1   0 -
YP_008059503.1_hypothetical_protein_HRTV4_14_[Halovirus_HRTV-4] -          euVOG_3875           -               0.21   10.3   1.8      0.23   10.2   1.8   1.0   1   0   0   1   1   1   0 -
AAG39941.1_MTW1216_[Methanothermobacter_wolfeii_prophage_psiM100_complete_genome;_flanked_by_Methanothermobacter_wolfeii_MTW1216_(mtw1216)_and_MTW1215_(mtw1215)_genes_complete_cds.] -          euVOG_4835           -            1.8e-12   45.8   1.2   1.5e-11   42.8   0.2   2.0   2   0   0   2   2   2   1 -
NP_071802.1_MTW1216_[Methanothermobacter_wolfeii]                                                                                                                                     -          euVOG_4835           -            1.8e-12   45.8   1.2   1.5e-11   42.8   0.2   2.0   2   0   0   2   2   2   1 -
AAS89069.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_complete_genome.]              -          euVOG_6421           -            5.6e-06   24.8   2.0     6e-06   24.7   2.0   1.0   1   0   0   1   1   1   1 -
YP_024990.1_hypothetical_protein_C67_[Sulfolobus_turreted_icosahedral_virus_1]                        -          euVOG_6421           -            5.6e-06   24.8   2.0     6e-06   24.7   2.0   1.0   1   0   0   1   1   1   1 -
YP_009230310.1_hypothetical_protein_ATSV_E272_[Acidianus_tailed_spindle_virus]                        -          euVOG_6421           -               0.32    9.2   5.1      0.22    9.7   2.6   1.9   2   0   0   2   2   2   0 -
CDF81331.1_conserved_archaeal_viral_membrane_protein_[Sulfolobus_monocaudavirus_SMV1_complete_genome] -          euVOG_6421           -                2.2    6.4   6.3      0.29    9.3   1.0   2.1   3   0   0   3   3   3   0 -
YP_009008071.1_conserved_archaeal_viral_membrane_protein_[Sulfolobus_monocaudavirus_SMV1]             -          euVOG_6421           -                2.2    6.4   6.3      0.29    9.3   1.0   2.1   3   0   0   3   3   3   0 -
CAG25620.1_hypothetical_protein_[Pyrobaculum_spherical_virus_complete_genome]                         -          euVOG_6421           -                2.7    6.1   4.9       3.9    5.6   4.9   1.1   1   0   0   1   1   1   0 -
YP_015522.1_hypothetical_protein_PyrSV_gp01_[Pyrobaculum_spherical_virus]                             -          euVOG_6421           -                2.7    6.1   4.9       3.9    5.6   4.9   1.1   1   0   0   1   1   1   0 -
ADF27745.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_2_complete_genome.]            -          euVOG_6421           -                2.8    6.1  13.0      0.14   10.3   7.6   1.5   1   1   1   2   2   2   0 -
YP_003591075.1_hypothetical_protein_STIV2_A259_[Sulfolobus_turreted_icosahedral_virus_2]              -          euVOG_6421           -                2.8    6.1  13.0      0.14   10.3   7.6   1.5   1   1   1   2   2   2   0 -
AGC65550.1_capsid_protein_VP5_[Halovirus_PH1_complete_genome.]                                        -          euVOG_6421           -                3.1    5.9  11.0       6.4    4.9  11.0   1.4   1   0   0   1   1   1   0 -
YP_007761614.1_capsid_protein_VP5_[Haloarcula_hispanica_virus_PH1]                                    -          euVOG_6421           -                3.1    5.9  11.0       6.4    4.9  11.0   1.4   1   0   0   1   1   1   0 -
AAY24955.1_ORF_29_[Haloarcula_phage_SH1_complete_genome.]                                             -          euVOG_6421           -                7.3    4.7  12.9        13    3.9  12.9   1.3   1   0   0   1   1   1   0 -
YP_271886.1_ORF_29_[Haloarcula_hispanica_virus_SH1]                                                   -          euVOG_6421           -                7.3    4.7  12.9        13    3.9  12.9   1.3   1   0   0   1   1   1   0 -
YP_009197893.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_3] -          euVOG_7175           -                4.8    5.4   6.8       2.5    6.3   5.5   1.3   1   1   0   1   1   1   0 -
AAQ13732.1_hypothetical_protein_[His1_virus_complete_genome.]         -          euVOG_7175           -                  5    5.3   5.8      0.42    8.8   1.1   1.6   1   1   1   2   2   2   0 -
YP_529529.1_hypothetical_protein_His1V_gp17_[His_1_virus]             -          euVOG_7175           -                  5    5.3   5.8      0.42    8.8   1.1   1.6   1   1   1   2   2   2   0 -
YP_009230277.1_hypothetical_protein_ATSV_A163_[Acidianus_tailed_spindle_virus] -          euVOG_6178           -              0.016   14.1   0.2     0.024   13.5   0.2   1.4   1   0   0   1   1   1   0 -
CAI44183.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1_complete_viral_genome]           -          euVOG_3294           -             0.0029   15.1   3.7    0.0067   13.9   3.7   1.6   1   0   0   1   1   1   1 -
YP_001542645.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1]                             -          euVOG_3294           -             0.0029   15.1   3.7    0.0067   13.9   3.7   1.6   1   0   0   1   1   1   1 -
YP_009230237.1_hypothetical_protein_[Acidianus_rod-shaped_virus_2]                             -          euVOG_3294           -               0.15    9.5   6.7     0.032   11.7   3.0   1.8   2   0   0   2   2   2   0 -
CAJ31603.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_6_partial_viral_genome] -          euVOG_3294           -               0.32    8.4   5.7      0.41    8.0   5.7   1.1   1   0   0   1   1   1   0 -
YP_001604207.1_hypothetical_protein_AFV6_gp49_[Acidianus_filamentous_virus_6]                  -          euVOG_3294           -               0.32    8.4   5.7      0.41    8.0   5.7   1.1   1   0   0   1   1   1   0 -
CAJ31721.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_8_partial_viral_genome] -          euVOG_3294           -               0.36    8.2   6.3      0.45    7.9   6.3   1.1   1   0   0   1   1   1   0 -
YP_001604325.1_hypothetical_protein_AFV8_gp44_[Acidianus_filamentous_virus_8]                  -          euVOG_3294           -               0.36    8.2   6.3      0.45    7.9   6.3   1.1   1   0   0   1   1   1   0 -
CAJ31538.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3_partial_viral_genome] -          euVOG_3294           -               0.45    7.9   5.9      0.57    7.6   5.9   1.1   1   0   0   1   1   1   0 -
YP_001604390.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3]                  -          euVOG_3294           -               0.45    7.9   5.9      0.57    7.6   5.9   1.1   1   0   0   1   1   1   0 -
CAK29679.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_7_partial_viral_genome] -          euVOG_3294           -                1.1    6.6  12.7       1.3    6.4   0.1   2.1   1   1   1   2   2   2   0 -
YP_001604265.1_hypothetical_protein_AFV7_gp41_[Acidianus_filamentous_virus_7]                  -          euVOG_3294           -                1.1    6.6  12.7       1.3    6.4   0.1   2.1   1   1   1   2   2   2   0 -
CCG27866.1_hypothetical_RHH_DNA-binding_protein_[Aeropyrum_coil-shaped_virus_complete_genome] -          euVOG_1719           -               0.11   11.2   4.2       3.6    6.3   4.2   2.1   1   1   0   1   1   1   0 -
CAJ31597.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_6_partial_viral_genome] -          euVOG_3896           -              0.005   14.1   2.2    0.0053   14.0   2.2   1.0   1   0   0   1   1   1   1 -
YP_001604201.1_hypothetical_protein_AFV6_gp43_[Acidianus_filamentous_virus_6]                  -          euVOG_3896           -              0.005   14.1   2.2    0.0053   14.0   2.2   1.0   1   0   0   1   1   1   1 -
CAJ31715.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_8_partial_viral_genome] -          euVOG_3896           -             0.0057   13.9   2.5    0.0059   13.8   2.5   1.0   1   0   0   1   1   1   1 -
YP_001604319.1_hypothetical_protein_AFV8_gp38_[Acidianus_filamentous_virus_8]                  -          euVOG_3896           -             0.0057   13.9   2.5    0.0059   13.8   2.5   1.0   1   0   0   1   1   1   1 -
CAI44190.1_putative_ATPase_[Acidianus_rod-shaped_virus_1_complete_viral_genome] -          euVOG_1260           -              0.015   12.6   0.4     0.077   10.2   0.0   2.1   2   1   0   2   2   2   0 -
YP_001542652.1_putative_ATPase_[Acidianus_rod-shaped_virus_1]                   -          euVOG_1260           -              0.015   12.6   0.4     0.077   10.2   0.0   2.1   2   1   0   2   2   2   0 -
CAJ31563.1_putative_helicase_[Acidianus_filamentous_virus_6_partial_viral_genome]                                -          euVOG_203            -            2.9e-06   25.1   0.2   6.2e-06   24.0   0.1   1.7   1   1   0   1   1   1   1 -
YP_001604167.1_putative_helicase_[Acidianus_filamentous_virus_6]                                                 -          euVOG_203            -            2.9e-06   25.1   0.2   6.2e-06   24.0   0.1   1.7   1   1   0   1   1   1   1 -
CAJ31499.1_putative_helicase_[Acidianus_filamentous_virus_3_partial_viral_genome]                                -          euVOG_203            -            4.1e-06   24.6   0.1   8.8e-06   23.6   0.1   1.5   1   1   0   1   1   1   1 -
YP_001604351.1_putative_helicase_[Acidianus_filamentous_virus_3]                                                 -          euVOG_203            -            4.1e-06   24.6   0.1   8.8e-06   23.6   0.1   1.5   1   1   0   1   1   1   1 -
CAJ31683.1_putative_helicase_[Acidianus_filamentous_virus_8_partial_viral_genome]                                -          euVOG_203            -            4.8e-06   24.4   0.1   9.7e-06   23.4   0.1   1.6   1   1   0   1   1   1   1 -
YP_001604287.1_putative_helicase_[Acidianus_filamentous_virus_8]                                                 -          euVOG_203            -            4.8e-06   24.4   0.1   9.7e-06   23.4   0.1   1.6   1   1   0   1   1   1   1 -
CAJ31623.1_putative_helicase_[Acidianus_filamentous_virus_7_partial_viral_genome]                                -          euVOG_203            -            6.3e-06   24.0   0.1   1.2e-05   23.2   0.1   1.5   1   0   0   1   1   1   1 -
YP_001604228.1_putative_helicase_[Acidianus_filamentous_virus_7]                                                 -          euVOG_203            -            6.3e-06   24.0   0.1   1.2e-05   23.2   0.1   1.5   1   0   0   1   1   1   1 -
ACB37244.1_putative_Holliday_junction_branch_migration_helicase_[Acidianus_filamentous_virus_9_complete_genome.] -          euVOG_203            -            0.00034   18.3   0.0   0.00082   17.1   0.0   1.6   1   1   0   1   1   1   1 -
YP_001798528.1_putative_Holliday_junction_branch_migration_helicase_[Acidianus_filamentous_virus_9]              -          euVOG_203            -            0.00034   18.3   0.0   0.00082   17.1   0.0   1.6   1   1   0   1   1   1   1 -
AAL27718.1_putative_helicase_[Sulfolobus_islandicus_filamentous_virus_partial_genome.]                           -          euVOG_203            -            0.00058   17.6   0.1    0.0017   16.0   0.1   1.8   1   1   0   1   1   1   1 -
NP_445672.1_putative_helicase_[Sulfolobus_islandicus_filamentous_virus]                                          -          euVOG_203            -            0.00058   17.6   0.1    0.0017   16.0   0.1   1.8   1   1   0   1   1   1   1 -
YP_009211276.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_2] -          euVOG_5110           -              0.015   13.7   0.1      0.02   13.3   0.1   1.2   1   0   0   1   1   1   0 -
CAH04242.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome] -          euVOG_4852           -                2.6    7.2   5.4      0.36    9.9   1.3   1.8   2   0   0   2   2   2   0 -
