#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
YP_008058763.1_AdoMet-MTase_[Halovirus_HHTV-1]                            -          baPOG_1772           -             0.0021   16.9   0.0    0.0042   16.0   0.0   1.5   1   1   0   1   1   1   1 -
YP_009362592.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_9] -          baPOG_9754           -              0.028   13.2   1.2       3.1    6.7   0.1   3.4   3   0   0   3   3   3   0 -
YP_008060319.1_hypothetical_protein_HHTV2_10_[Halovirus_HHTV-2] -          baPOG_5224           -            2.4e-07   27.8   0.0   3.3e-07   27.4   0.0   1.1   1   0   0   1   1   1   1 -
YP_008058445.1_hypothetical_protein_HCTV2_83_[Halovirus_HCTV-2] -          baPOG_5224           -            3.1e-05   20.9   0.0   4.6e-05   20.3   0.0   1.1   1   0   0   1   1   1   1 -
CAA30209.1_ORF_A-153_[Sulfolobus_virus_1_complete_genome_(provirus)] -          baPOG_10410          -              0.023   13.8   0.8     0.047   12.8   0.6   1.6   2   0   0   2   2   2   0 -
NP_039807.1_ORF_A-153,_partial_[Sulfolobus_spindle-shaped_virus_1]   -          baPOG_10410          -              0.023   13.8   0.8     0.047   12.8   0.6   1.6   2   0   0   2   2   2   0 -
YP_008059637.1_QueF_[Halovirus_HCTV-1]                                          -          baPOG_4313           -            1.3e-10   40.5   0.0   1.8e-10   40.0   0.0   1.2   1   0   0   1   1   1   1 -
AGC34451.1_7-cyano-7-deazaguanine_reductase_[Halovirus_HVTV-1_complete_genome.] -          baPOG_4313           -            1.9e-10   40.0   0.0   3.3e-10   39.2   0.0   1.3   1   0   0   1   1   1   1 -
YP_007378987.1_7-cyano-7-deazaguanine_reductase_[Halovirus_HVTV-1]              -          baPOG_4313           -            1.9e-10   40.0   0.0   3.3e-10   39.2   0.0   1.3   1   0   0   1   1   1   1 -
YP_008059122.1_QueF_[Halovirus_HCTV-5]                                          -          baPOG_4313           -            3.9e-10   39.0   0.0   5.6e-10   38.4   0.0   1.2   1   0   0   1   1   1   1 -
AGC34439.1_GTP_cyclohydrolase_[Halovirus_HVTV-1_complete_genome.]               -          baPOG_4313           -              0.042   12.9   0.0      0.06   12.4   0.0   1.2   1   0   0   1   1   1   0 -
YP_007378975.1_GTP_cyclohydrolase_[Halovirus_HVTV-1]                            -          baPOG_4313           -              0.042   12.9   0.0      0.06   12.4   0.0   1.2   1   0   0   1   1   1   0 -
YP_008059626.1_GTP_cyclohydrolase_I_[Halovirus_HCTV-1]                          -          baPOG_4313           -              0.043   12.8   0.0     0.061   12.3   0.0   1.2   1   0   0   1   1   1   0 -
YP_008059346.1_hypothetical_protein_HGTV1_171_[Halovirus_HGTV-1] -          baPOG_12282          -              0.038   12.8   0.0     0.081   11.7   0.0   1.5   1   0   0   1   1   1   0 -
AIA83257.1_putative_phage_protein_[Podovirus_Lau218_strain_TahiMoana_complete_genome.] -          baPOG_13498          -            1.8e-55  184.0   6.1     2e-55  183.8   6.1   1.0   1   0   0   1   1   1   1 -
CCD22160.1_hypothetical_protein_[TPA:_Aeropyrum_pernix_ovoid_virus_1_complete_genome] -          baPOG_16935          -              0.021   13.6   0.0     0.038   12.7   0.0   1.4   1   0   0   1   1   1   0 -
YP_009177670.1_hypothetical_protein_[Aeropyrum_pernix_ovoid_virus_1]                  -          baPOG_16935          -              0.021   13.6   0.0     0.038   12.7   0.0   1.4   1   0   0   1   1   1   0 -
ACB37261.1_hypothetical_protein_[Acidianus_filamentous_virus_9_complete_genome.]      -          baPOG_16935          -              0.028   13.2   0.0     0.037   12.8   0.0   1.3   1   0   0   1   1   1   0 -
YP_001798545.1_hypothetical_protein_AFV9_gp27_[Acidianus_filamentous_virus_9]         -          baPOG_16935          -              0.028   13.2   0.0     0.037   12.8   0.0   1.3   1   0   0   1   1   1   0 -
CAI44169.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1_complete_viral_genome] -          baPOG_13117          -             0.0047   16.1   0.0    0.0054   15.9   0.0   1.1   1   0   0   1   1   1   1 -
YP_001542631.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1]                   -          baPOG_13117          -             0.0047   16.1   0.0    0.0054   15.9   0.0   1.1   1   0   0   1   1   1   1 -
YP_008059671.1_hypothetical_protein_DNAM5_110_[Halovirus_HCTV-1]       -          baPOG_6314           -              0.044   12.9   3.2       1.4    8.0   0.4   2.0   1   1   1   2   2   2   0 -
AGC34487.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.]    -          baPOG_6314           -               0.12   11.5   1.6       3.3    6.9   0.3   2.0   1   1   1   2   2   2   0 -
YP_007379023.1_hypothetical_protein_HVTV1_118_[Halovirus_HVTV-1]       -          baPOG_6314           -               0.12   11.5   1.6       3.3    6.9   0.3   2.0   1   1   1   2   2   2   0 -
AGC34480.1_HNH_domain_endonuclease_[Halovirus_HVTV-1_complete_genome.] -          baPOG_6314           -               0.51    9.5   8.3       4.9    6.3   0.1   3.8   3   1   1   4   4   4   0 -
YP_007379016.1_HNH_domain_endonuclease_[Halovirus_HVTV-1]              -          baPOG_6314           -               0.51    9.5   8.3       4.9    6.3   0.1   3.8   3   1   1   4   4   4   0 -
YP_009219262.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV2]                           -          baPOG_5463           -            8.9e-06   25.0   0.0   1.2e-05   24.6   0.0   1.3   1   0   0   1   1   1   1 -
AFD04022.1_ORF1_[Halogeometricum_pleomorphic_virus_1_complete_genome.]                         -          baPOG_5463           -            0.00041   19.7   0.0   0.00056   19.2   0.0   1.2   1   0   0   1   1   1   1 -
YP_005454295.1_ORF1_[Halogeometricum_pleomorphic_virus_1]                                      -          baPOG_5463           -            0.00041   19.7   0.0   0.00056   19.2   0.0   1.2   1   0   0   1   1   1   1 -
CAL92442.1_hypothetical_protein_[Archaeal_BJ1_virus_complete_genome]                           -          baPOG_5463           -             0.0015   17.9   0.0    0.0017   17.7   0.0   1.1   1   0   0   1   1   1   1 -
YP_919047.1_hypothetical_protein_BJ1_gp20_[Archaeal_BJ1_virus]                                 -          baPOG_5463           -             0.0015   17.9   0.0    0.0017   17.7   0.0   1.1   1   0   0   1   1   1   1 -
YP_008059536.1_HTH_domain_protein_[Halovirus_HRTV-4]                                           -          baPOG_5463           -             0.0038   16.6   0.0     0.036   13.4   0.0   2.5   3   0   0   3   3   3   1 -
CCD22133.1_hypothetical_protein_[TPA:_Aeropyrum_pernix_spindle-shaped_virus_1_complete_genome] -          baPOG_5463           -             0.0073   15.7   0.0    0.0083   15.5   0.0   1.1   1   0   0   1   1   1   1 -
YP_009177775.1_hypothetical_protein_[Aeropyrum_pernix_spindle-shaped_virus_1]                  -          baPOG_5463           -             0.0073   15.7   0.0    0.0083   15.5   0.0   1.1   1   0   0   1   1   1   1 -
ABP73440.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_complete_genome.] -          baPOG_3275           -              0.016   14.0   1.2      0.84    8.4   0.1   2.3   2   1   0   2   2   2   0 -
YP_001210354.1_hypothetical_protein_ABV_gp50_[Acidianus_bottle-shaped_virus]     -          baPOG_3275           -              0.016   14.0   1.2      0.84    8.4   0.1   2.3   2   1   0   2   2   2   0 -
YP_009230223.1_hypothetical_protein_[Acidianus_rod-shaped_virus_2] -          baPOG_3138           -             0.0026   16.5   0.3    0.0028   16.4   0.3   1.1   1   0   0   1   1   1   1 -
YP_008059247.1_PD-(D/E)XK_nuclease_[Halovirus_HGTV-1] -          baPOG_6788           -            3.1e-06   25.5   0.0   0.00032   18.9   0.0   2.1   2   0   0   2   2   2   2 -
AFU91981.1_hypothetical_protein_[Sulfolobus_virus_STSV2_complete_genome.] -          baPOG_7060           -              0.034   11.4   0.0      0.04   11.2   0.0   1.0   1   0   0   1   1   1   0 -
YP_007348246.1_hypothetical_protein_STSV2_02_[Sulfolobus_virus_STSV2]     -          baPOG_7060           -              0.034   11.4   0.0      0.04   11.2   0.0   1.0   1   0   0   1   1   1   0 -
ADF27765.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_2_complete_genome.] -          baPOG_14517          -             0.0033   16.6   2.4    0.0052   16.0   1.9   1.5   1   1   1   2   2   2   1 -
YP_003591101.1_hypothetical_protein_STIV2_C96_[Sulfolobus_turreted_icosahedral_virus_2]    -          baPOG_14517          -             0.0033   16.6   2.4    0.0052   16.0   1.9   1.5   1   1   1   2   2   2   1 -
YP_009219931.1_hypothetical_protein_[Sulfolobales_virus_YNP1]                              -          baPOG_14517          -              0.024   13.9   1.1       1.2    8.4   0.1   2.3   2   0   0   2   2   2   0 -
YP_008059547.1_hypothetical_protein_HRTV4_58_[Halovirus_HRTV-4] -          baPOG_12702          -            0.00096   17.3   0.9   0.00096   17.3   0.9   1.1   1   0   0   1   1   1   1 -
AIA83227.1_DNA-directed_DNA_polymerase_[Podovirus_Lau218_strain_TahiMoana_complete_genome.] -          baPOG_88             -            3.2e-20   71.2   0.0   3.9e-20   71.0   0.0   1.1   1   0   0   1   1   1   1 -
YP_009230229.1_hypothetical_protein_[Acidianus_rod-shaped_virus_2]                            -          baPOG_11582          -             0.0021   17.0   1.1    0.0027   16.7   1.1   1.2   1   0   0   1   1   1   1 -
YP_009362525.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_7]                -          baPOG_11582          -             0.0034   16.4   1.6    0.0039   16.2   1.6   1.1   1   0   0   1   1   1   1 -
YP_009362637.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_5]                -          baPOG_11582          -             0.0034   16.4   1.6    0.0039   16.2   1.6   1.1   1   0   0   1   1   1   1 -
YP_009362888.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_6]                -          baPOG_11582          -             0.0034   16.4   1.6    0.0039   16.2   1.6   1.1   1   0   0   1   1   1   1 -
YP_009362944.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_4]                -          baPOG_11582          -             0.0034   16.4   1.6    0.0039   16.2   1.6   1.1   1   0   0   1   1   1   1 -
YP_009362573.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_9]                -          baPOG_11582          -               0.01   14.9   0.4      0.01   14.8   0.4   1.2   1   0   0   1   1   1   0 -
YP_009362696.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_8]                -          baPOG_11582          -               0.01   14.9   0.4      0.01   14.8   0.4   1.2   1   0   0   1   1   1   0 -
YP_009362583.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_9]                -          baPOG_11582          -               0.01   14.8   0.4     0.011   14.7   0.4   1.1   1   0   0   1   1   1   0 -
YP_009362706.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_8]                -          baPOG_11582          -               0.01   14.8   0.4     0.011   14.7   0.4   1.1   1   0   0   1   1   1   0 -
CCG27866.1_hypothetical_RHH_DNA-binding_protein_[Aeropyrum_coil-shaped_virus_complete_genome] -          baPOG_11582          -              0.013   14.5   3.0     0.016   14.2   3.0   1.3   1   0   0   1   1   1   0 -
CAI44177.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1_complete_viral_genome]          -          baPOG_11582          -              0.017   14.1   1.7     0.018   14.0   1.7   1.1   1   0   0   1   1   1   0 -
YP_001542639.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1]                            -          baPOG_11582          -              0.017   14.1   1.7     0.018   14.0   1.7   1.1   1   0   0   1   1   1   0 -
YP_009408162.1_hypothetical_protein_c72_[Metallosphaera_turreted_icosahedral_virus]           -          baPOG_11582          -              0.023   13.7   0.5     0.025   13.6   0.5   1.1   1   0   0   1   1   1   0 -
YP_009408166.1_hypothetical_protein_b79_[Metallosphaera_turreted_icosahedral_virus]           -          baPOG_11582          -              0.028   13.5   2.9     0.048   12.7   2.9   1.4   1   1   0   1   1   1   0 -
YP_009237249.1_hypothetical_protein_[Pyrobaculum_filamentous_virus_1]                         -          baPOG_11582          -              0.084   11.9   0.1      0.25   10.3   0.1   1.8   1   0   0   1   1   1   0 -
YP_009362790.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_10]               -          baPOG_11582          -               0.91    8.6   6.8      0.95    8.5   6.8   1.1   1   0   0   1   1   1   0 -
YP_009230229.1_hypothetical_protein_[Acidianus_rod-shaped_virus_2]                  -          baPOG_4500           -            0.00017   18.9   2.3   0.00018   18.8   2.3   1.0   1   0   0   1   1   1   1 -
AFV51249.1_hypothetical_protein_[Sulfolobales_Mexican_rudivirus_1_complete_genome.] -          baPOG_4500           -             0.0089   13.2   0.6    0.0086   13.2   0.6   1.0   1   0   0   1   1   1   1 -
YP_006990100.1_hypothetical_protein_[Sulfolobales_Mexican_rudivirus_1]              -          baPOG_4500           -             0.0089   13.2   0.6    0.0086   13.2   0.6   1.0   1   0   0   1   1   1   1 -
YP_009230318.1_hypothetical_protein_ATSV_D117_[Acidianus_tailed_spindle_virus]      -          baPOG_4500           -              0.009   13.2   1.5     0.011   12.9   1.5   1.0   1   0   0   1   1   1   1 -
YP_009408166.1_hypothetical_protein_b79_[Metallosphaera_turreted_icosahedral_virus] -          baPOG_4500           -               0.12    9.4   1.5      0.11    9.6   1.5   1.1   1   0   0   1   1   1   0 -
AGC34589.1_hypothetical_protein_[Halovirus_HSTV-1_complete_genome.] -          baPOG_3128           -              0.075   11.9   0.4      0.13   11.2   0.4   1.5   1   0   0   1   1   1   0 -
YP_008083094.1_hypothetical_protein_HSTV1_44_[Halovirus_HSTV-1]     -          baPOG_3128           -              0.075   11.9   0.4      0.13   11.2   0.4   1.5   1   0   0   1   1   1   0 -
ABV26214.1_putative_zinc_finger_C2H2_type_[Sulfolobus_spindle-shaped_virus_4_complete_genome.] -          baPOG_12203          -              0.063   12.1   0.0     0.076   11.8   0.0   1.2   1   0   0   1   1   1   0 -
ABV26248.1_putative_C2H2-type_zinc_finger_[Sulfolobus_spindle-shaped_virus_5_complete_genome.] -          baPOG_12203          -              0.063   12.1   0.0     0.076   11.8   0.0   1.2   1   0   0   1   1   1   0 -
YP_001552205.1_putative_zinc_finger,_C2H2_type_[Sulfolobus_spindle-shaped_virus_4]             -          baPOG_12203          -              0.063   12.1   0.0     0.076   11.8   0.0   1.2   1   0   0   1   1   1   0 -
YP_002221492.1_putative_C2H2-type_zinc_finger_[Sulfolobus_spindle-shaped_virus_5]              -          baPOG_12203          -              0.063   12.1   0.0     0.076   11.8   0.0   1.2   1   0   0   1   1   1   0 -
YP_009218511.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV4] -          baPOG_4232           -              0.037   12.9   3.2     0.048   12.6   3.2   1.4   1   1   0   1   1   1   0 -
YP_008058442.1_HNH_protein_[Halovirus_HCTV-2]                                      -          baPOG_458            -            1.6e-06   26.9   0.0     0.001   17.9   0.0   2.3   2   0   0   2   2   2   2 -
YP_008059529.1_HNH_protein_[Halovirus_HRTV-4]                                      -          baPOG_458            -            0.00038   19.3   0.1    0.0035   16.2   0.1   2.2   1   1   0   1   1   1   1 -
