#                                                                                                                                                 --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                          accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                  ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
AFV51253.1_hypothetical_protein_[Sulfolobales_Mexican_rudivirus_1_complete_genome.]            -          arVOG_432            -            7.5e-31  105.7   0.2   2.3e-30  104.1   0.2   1.7   1   1   0   1   1   1   1 -
YP_006990104.1_hypothetical_protein_[Sulfolobales_Mexican_rudivirus_1]                         -          arVOG_432            -            7.5e-31  105.7   0.2   2.3e-30  104.1   0.2   1.7   1   1   0   1   1   1   1 -
YP_009226229.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV3]                           -          arVOG_432            -            2.8e-25   87.7   0.0     3e-25   87.6   0.0   1.0   1   0   0   1   1   1   1 -
YP_009230323.1_putative_virion_protein_[Acidianus_tailed_spindle_virus]                        -          arVOG_432            -            6.8e-22   76.8   0.0   1.1e-21   76.1   0.0   1.2   1   1   0   1   1   1   1 -
CAI59911.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome]             -          arVOG_432            -            1.1e-13   50.3   0.0   1.2e-13   50.1   0.0   1.1   1   0   0   1   1   1   1 -
YP_319893.1_hypothetical_protein_ATV_gp62_[Acidianus_two-tailed_virus]                         -          arVOG_432            -            1.1e-13   50.3   0.0   1.2e-13   50.1   0.0   1.1   1   0   0   1   1   1   1 -
YP_009230298.1_putative_major_coat_protein_[Acidianus_tailed_spindle_virus]                    -          arVOG_432            -            4.9e-08   32.0   0.0   5.6e-08   31.8   0.0   1.3   1   1   0   1   1   1   1 -
YP_009219227.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV2]                           -          arVOG_432            -            1.6e-06   27.1   0.1   2.3e-06   26.6   0.1   1.3   1   1   0   1   1   1   1 -
YP_009226239.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV3]                           -          arVOG_432            -            2.5e-06   26.5   0.2   3.8e-06   25.9   0.2   1.3   1   1   0   1   1   1   1 -
AFU92016.1_coat_protein_[Sulfolobus_virus_STSV2_complete_genome.]                              -          arVOG_432            -            2.8e-06   26.3   0.1   1.6e-05   23.9   0.0   1.9   2   0   0   2   2   2   1 -
YP_007348281.1_coat_protein_[Sulfolobus_virus_STSV2]                                           -          arVOG_432            -            2.8e-06   26.3   0.1   1.6e-05   23.9   0.0   1.9   2   0   0   2   2   2   1 -
YP_009218478.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV4]                           -          arVOG_432            -            2.8e-06   26.3   0.1   3.5e-06   26.0   0.1   1.2   1   0   0   1   1   1   1 -
CDF81338.1_conserved_archaeal_virion_protein_[Sulfolobus_monocaudavirus_SMV1_complete_genome]  -          arVOG_432            -            1.5e-05   24.0   0.0     2e-05   23.6   0.0   1.3   1   0   0   1   1   1   1 -
YP_009008078.1_conserved_archaeal_virion_protein_[Sulfolobus_monocaudavirus_SMV1]              -          arVOG_432            -            1.5e-05   24.0   0.0     2e-05   23.6   0.0   1.3   1   0   0   1   1   1   1 -
CAH04223.1_coat_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome] -          arVOG_432            -            0.00039   19.4   0.0    0.0007   18.6   0.0   1.4   2   0   0   2   2   1   1 -
YP_077233.1_coat_protein_[Sulfolobus_virus_STSV1]                                              -          arVOG_432            -            0.00039   19.4   0.0    0.0007   18.6   0.0   1.4   2   0   0   2   2   1   1 -
YP_008058584.1_tail_tube_[Halovirus_HRTV-8]                                           -          arVOG_314            -            3.4e-77  256.8   0.0   3.8e-77  256.6   0.0   1.0   1   0   0   1   1   1   1 -
YP_008058466.1_tail_tube_[Halovirus_HRTV-5]                                           -          arVOG_314            -            3.4e-76  253.5   0.0   3.8e-76  253.4   0.0   1.0   1   0   0   1   1   1   1 -
YP_008060003.1_tail_tube_[Halovirus_HRTV-7]                                           -          arVOG_314            -            2.6e-74  247.4   0.6   2.9e-74  247.3   0.6   1.0   1   0   0   1   1   1   1 -
AGC34288.1_hypothetical_protein_[Halovirus_HSTV-2_complete_genome.]                   -          arVOG_314            -            5.6e-74  246.3   0.7   6.2e-74  246.2   0.7   1.0   1   0   0   1   1   1   1 -
YP_007379098.1_hypothetical_protein_HSTV2_19_[Halovirus_HSTV-2]                       -          arVOG_314            -            5.6e-74  246.3   0.7   6.2e-74  246.2   0.7   1.0   1   0   0   1   1   1   1 -
AAL55010.1_hypothetical_protein_[Halorubrum_phage_HF2_complete_genome.]               -          arVOG_314            -            2.2e-71  237.8   0.0   2.5e-71  237.7   0.0   1.0   1   0   0   1   1   1   1 -
AAO61383.1_hypothetical_protein_[Halovirus_HF1_complete_genome.]                      -          arVOG_314            -            2.2e-71  237.8   0.0   2.5e-71  237.7   0.0   1.0   1   0   0   1   1   1   1 -
NP_542590.1_hypothetical_protein_HF2p096_[Halorubrum_phage_HF2]                       -          arVOG_314            -            2.2e-71  237.8   0.0   2.5e-71  237.7   0.0   1.0   1   0   0   1   1   1   1 -
NP_861673.1_hypothetical_protein_HalHV1gp085_[Halovirus_HF1]                          -          arVOG_314            -            2.2e-71  237.8   0.0   2.5e-71  237.7   0.0   1.0   1   0   0   1   1   1   1 -
CCD22158.1_hypothetical_protein_[TPA:_Aeropyrum_pernix_ovoid_virus_1_complete_genome] -          arVOG_314            -            3.6e-69  230.7   0.2   4.1e-69  230.5   0.2   1.0   1   0   0   1   1   1   1 -
YP_009177668.1_hypothetical_protein_[Aeropyrum_pernix_ovoid_virus_1]                  -          arVOG_314            -            3.6e-69  230.7   0.2   4.1e-69  230.5   0.2   1.0   1   0   0   1   1   1   1 -
YP_008059364.1_PD-(D/E)XK_nuclease_[Halovirus_HGTV-1]                                 -          arVOG_314            -              2e-33  114.3   0.1   2.6e-33  113.9   0.1   1.2   1   0   0   1   1   1   1 -
CAG25640.1_hypothetical_protein_[Pyrobaculum_spherical_virus_complete_genome]            -          arVOG_171            -            5.3e-37  125.2   0.1   5.4e-36  122.0   0.1   2.2   1   1   0   1   1   1   1 -
YP_015542.1_hypothetical_protein_PyrSV_gp21_[Pyrobaculum_spherical_virus]                -          arVOG_171            -            5.3e-37  125.2   0.1   5.4e-36  122.0   0.1   2.2   1   1   0   1   1   1   1 -
AAU25961.1_hypothetical_protein_[Thermoproteus_tenax_spherical_virus_1_complete_genome.] -          arVOG_171            -            1.7e-36  123.6   9.9   6.2e-36  121.8   9.9   2.1   1   1   0   1   1   1   1 -
YP_164352.1_hypothetical_protein_TTSV1_gp11_[Thermoproteus_tenax_spherical_virus_1]      -          arVOG_171            -            1.7e-36  123.6   9.9   6.2e-36  121.8   9.9   2.1   1   1   0   1   1   1   1 -
AAQ13747.1_hypothetical_protein_[His1_virus_complete_genome.]                            -          arVOG_171            -            1.3e-21   75.8   0.1   1.5e-21   75.6   0.1   1.0   1   0   0   1   1   1   1 -
YP_529540.1_hypothetical_protein_His1V_gp28_[His_1_virus]                                -          arVOG_171            -            1.3e-21   75.8   0.1   1.5e-21   75.6   0.1   1.0   1   0   0   1   1   1   1 -
YP_008060387.1_hypothetical_protein_HHTV2_78_[Halovirus_HHTV-2]                          -          arVOG_171            -            4.4e-17   61.3   0.0     5e-17   61.1   0.0   1.0   1   0   0   1   1   1   1 -
CAA32994.1__[Thermoproteus_tenax_virus_1_(TTV1)_genome]                                  -          arVOG_171            -            3.6e-08   32.7   0.5   4.3e-08   32.5   0.5   1.1   1   0   0   1   1   1   1 -
YP_009197891.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_3]                    -          arVOG_171            -              0.025   13.9   0.4      0.79    9.1   0.0   1.9   1   1   1   2   2   2   0 -
YP_009211279.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_2]                    -          arVOG_171            -              0.067   12.6   2.4      0.55    9.6   2.4   1.9   1   1   0   1   1   1   0 -
AAY24940.1_ORF_14_[Haloarcula_phage_SH1_complete_genome.]                                 -          arVOG_436            -            1.5e-44  149.0   0.8   1.6e-44  148.8   0.8   1.0   1   0   0   1   1   1   1 -
YP_271871.1_ORF_14_[Haloarcula_hispanica_virus_SH1]                                       -          arVOG_436            -            1.5e-44  149.0   0.8   1.6e-44  148.8   0.8   1.0   1   0   0   1   1   1   1 -
AFD02287.1_putative_protein_6_[Haloarcula_hispanica_icosahedral_virus_2_complete_genome.] -          arVOG_436            -            4.9e-43  144.1   2.9   5.3e-43  144.0   2.9   1.0   1   0   0   1   1   1   1 -
YP_005352792.1_putative_protein_6_[Haloarcula_hispanica_icosahedral_virus_2]              -          arVOG_436            -            4.9e-43  144.1   2.9   5.3e-43  144.0   2.9   1.0   1   0   0   1   1   1   1 -
AGC34561.1_hypothetical_protein_[Halovirus_HSTV-1_complete_genome.]                       -          arVOG_436            -            2.5e-35  119.4   1.7   3.1e-35  119.1   1.7   1.0   1   0   0   1   1   1   1 -
YP_008083066.1_hypothetical_protein_HSTV1_16_[Halovirus_HSTV-1]                           -          arVOG_436            -            2.5e-35  119.4   1.7   3.1e-35  119.1   1.7   1.0   1   0   0   1   1   1   1 -
AGT39911.1_hypothetical_protein_[Marine_gokushovirus_isolate_SI1_complete_genome.]        -          arVOG_436            -            8.4e-23   79.2   0.0   9.6e-23   79.0   0.0   1.0   1   0   0   1   1   1   1 -
CAL92479.1_hypothetical_protein_[Archaeal_BJ1_virus_complete_genome]                      -          arVOG_436            -             0.0013   17.8   0.5    0.0016   17.5   0.5   1.2   1   0   0   1   1   1   1 -
YP_919084.1_hypothetical_protein_BJ1_gp57_[Archaeal_BJ1_virus]                            -          arVOG_436            -             0.0013   17.8   0.5    0.0016   17.5   0.5   1.2   1   0   0   1   1   1   1 -
AGC34393.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.]                       -          arVOG_436            -              0.046   12.8   0.3     0.072   12.1   0.3   1.4   1   1   0   1   1   1   0 -
YP_007378929.1_hypothetical_protein_HVTV1_23_[Halovirus_HVTV-1]                           -          arVOG_436            -              0.046   12.8   0.3     0.072   12.1   0.3   1.4   1   1   0   1   1   1   0 -
CAJ31585.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_6_partial_viral_genome] -          arVOG_146            -           9.6e-158  522.2   0.0  1.1e-157  522.1   0.0   1.0   1   0   0   1   1   1   1 -
YP_001604189.1_hypothetical_protein_AFV6_gp31_[Acidianus_filamentous_virus_6]                  -          arVOG_146            -           9.6e-158  522.2   0.0  1.1e-157  522.1   0.0   1.0   1   0   0   1   1   1   1 -
CAJ31520.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3_partial_viral_genome] -          arVOG_146            -           1.4e-157  521.6   0.0  1.6e-157  521.5   0.0   1.0   1   0   0   1   1   1   1 -
YP_001604372.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3]                  -          arVOG_146            -           1.4e-157  521.6   0.0  1.6e-157  521.5   0.0   1.0   1   0   0   1   1   1   1 -
CAJ31643.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_7_partial_viral_genome] -          arVOG_146            -           6.2e-157  519.6   0.0  6.9e-157  519.4   0.0   1.0   1   0   0   1   1   1   1 -
YP_001604248.1_hypothetical_protein_AFV7_gp24_[Acidianus_filamentous_virus_7]                  -          arVOG_146            -           6.2e-157  519.6   0.0  6.9e-157  519.4   0.0   1.0   1   0   0   1   1   1   1 -
CAJ31703.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_8_partial_viral_genome] -          arVOG_146            -             1e-155  515.6   0.0  1.1e-155  515.4   0.0   1.0   1   0   0   1   1   1   1 -
YP_001604307.1_hypothetical_protein_AFV8_gp26_[Acidianus_filamentous_virus_8]                  -          arVOG_146            -             1e-155  515.6   0.0  1.1e-155  515.4   0.0   1.0   1   0   0   1   1   1   1 -
AAL27741.1_hypothetical_protein_[Sulfolobus_islandicus_filamentous_virus_partial_genome.]      -          arVOG_146            -           1.2e-146  485.8   1.2  1.4e-146  485.7   1.2   1.0   1   0   0   1   1   1   1 -
NP_445695.1_hypothetical_protein_SIFV0030_[Sulfolobus_islandicus_filamentous_virus]            -          arVOG_146            -           1.2e-146  485.8   1.2  1.4e-146  485.7   1.2   1.0   1   0   0   1   1   1   1 -
ACB37262.1_hypothetical_protein_[Acidianus_filamentous_virus_9_complete_genome.]               -          arVOG_146            -             2e-139  462.2   0.6  2.2e-139  462.0   0.6   1.0   1   0   0   1   1   1   1 -
YP_001798546.1_hypothetical_protein_AFV9_gp28_[Acidianus_filamentous_virus_9]                  -          arVOG_146            -             2e-139  462.2   0.6  2.2e-139  462.0   0.6   1.0   1   0   0   1   1   1   1 -
YP_009230270.1_hypothetical_protein_ATSV_B149_[Acidianus_tailed_spindle_virus]                 -          arVOG_146            -            7.6e-33  112.7   0.5   9.1e-33  112.5   0.5   1.0   1   0   0   1   1   1   1 -
AAY24967.1_ORF_41_[Haloarcula_phage_SH1_complete_genome.]                                      -          arVOG_146            -              0.021   12.9   0.1     0.024   12.7   0.1   1.1   1   0   0   1   1   1   0 -
